time;anion_self;anion_self_std;cation_self;cation_self_std;anion_cross;anion_cross_std;cation_cross;cation_cross_std;anion_cation;anion_cation_std;total_eh;total_eh_std
     43.00000000;     48.29562740;      0.07899549;     59.53631400;      0.07864330;    -43.83923240;      0.15936543;    -31.23763900;      0.91090043;     22.45974820;      0.70107744;     55.21481820;      1.72352613
     44.00000000;     48.78715880;      0.07986954;     60.23814320;      0.07777625;    -44.27097240;      0.16348603;    -31.55978280;      0.95134706;     22.76109140;      0.73183882;     55.95563800;      1.79914870
     45.00000000;     49.27478760;      0.08056096;     60.93620040;      0.07840735;    -44.69543060;      0.16667032;    -31.85670160;      0.96739463;     23.07946240;      0.74380979;     56.73831760;      1.82857633
     46.00000000;     49.75888560;      0.08525986;     61.62975000;      0.08099440;    -45.11916960;      0.17538585;    -32.16696380;      1.00336144;     23.38366600;      0.77126505;     57.48616860;      1.89607334
     47.00000000;     50.24135640;      0.08657276;     62.32149360;      0.08388049;    -45.53987740;      0.17657678;    -32.46650380;      1.01295142;     23.69494480;      0.77767229;     58.25141360;      1.91182450
     48.00000000;     50.72163840;      0.08690219;     63.01057100;      0.08615693;    -45.96055240;      0.18193586;    -32.77706660;      1.05248583;     23.99535840;      0.80790232;     58.98994840;      1.98614036
     49.00000000;     51.19607520;      0.09040262;     63.69318120;      0.08966143;    -46.37569960;      0.19052596;    -33.08317640;      1.09754014;     24.29417360;      0.84041429;     59.72455360;      2.06606919
     50.00000000;     51.66496020;      0.09631921;     64.37260460;      0.09626380;    -46.78628440;      0.19454441;    -33.39238760;      1.11225640;     24.58799980;      0.84970281;     60.44689260;      2.08890335
     51.00000000;     52.12864820;      0.10121081;     65.04441780;      0.10295102;    -47.18851700;      0.20180130;    -33.67394540;      1.14687745;     24.89773120;      0.87339874;     61.20833440;      2.14715603
     52.00000000;     52.58902880;      0.10684211;     65.71223980;      0.10666075;    -47.58955560;      0.21220681;    -33.96493660;      1.19708855;     25.19680900;      0.91059883;     61.94358520;      2.23860912
     53.00000000;     53.04527280;      0.11038120;     66.37453520;      0.11068208;    -47.98762640;      0.22281911;    -34.25783020;      1.22562179;     25.48999320;      0.92798579;     62.66434480;      2.28135326
     54.00000000;     53.49646960;      0.11307942;     67.03332480;      0.11369571;    -48.37636480;      0.23403636;    -34.52000120;      1.28598372;     25.80477680;      0.97132301;     63.43820560;      2.38789421
     55.00000000;     53.94812360;      0.11370757;     67.69120620;      0.11459395;    -48.76909680;      0.23414852;    -34.80371720;      1.30319018;     26.10173880;      0.98472008;     64.16825480;      2.42083072
     56.00000000;     54.39973860;      0.11638649;     68.34717600;      0.11499841;    -49.16528560;      0.24169271;    -35.10772180;      1.34538557;     26.38108180;      1.01655939;     64.85498900;      2.49910304
     57.00000000;     54.84826940;      0.11985878;     69.00116040;      0.11737296;    -49.55629640;      0.24068757;    -35.39644760;      1.34224962;     26.67097580;      1.01348935;     65.56766140;      2.49155764
     58.00000000;     55.29442180;      0.12235817;     69.65302960;      0.12079104;    -49.94480280;      0.24460534;    -35.68226120;      1.37073963;     26.96150340;      1.03732047;     66.28189060;      2.55014324
     59.00000000;     55.73732660;      0.12728244;     70.30010520;      0.12337097;    -50.33147920;      0.24363957;    -35.97228000;      1.38201918;     27.24488840;      1.04931558;     66.97856140;      2.57963351
     60.00000000;     56.17795140;      0.13320960;     70.94434160;      0.12807733;    -50.71404420;      0.24877131;    -36.24782960;      1.40367304;     27.53750300;      1.06362414;     67.69792280;      2.61480762
     61.00000000;     56.61548340;      0.13743266;     71.58508760;      0.13189472;    -51.09439960;      0.25635118;    -36.52549400;      1.45303893;     27.82566840;      1.10290820;     68.40634580;      2.71138240
     62.00000000;     57.04723880;      0.13955447;     72.21892020;      0.13879579;    -51.47216760;      0.25560999;    -36.81650040;      1.44485205;     28.09775840;      1.09533655;     69.07524940;      2.69276709
     63.00000000;     57.47627160;      0.14217639;     72.85124180;      0.14088832;    -51.84491800;      0.25986807;    -37.09142220;      1.48890977;     28.38141480;      1.13188746;     69.77258800;      2.78262489
     64.00000000;     57.90542680;      0.14410539;     73.48186160;      0.14371634;    -52.21644600;      0.26040851;    -37.35609980;      1.49581384;     28.67185160;      1.13753805;     70.48659440;      2.79651608
     65.00000000;     58.33136420;      0.14831380;     74.10876160;      0.14550076;    -52.58532320;      0.25848923;    -37.62065900;      1.50059867;     28.95942940;      1.14330790;     71.19357340;      2.81070089
     66.00000000;     58.75871740;      0.15165489;     74.73536600;      0.15010645;    -52.95297200;      0.26426202;    -37.86813180;      1.51165653;     29.26033260;      1.14871188;     71.93331220;      2.82398791
     67.00000000;     59.18350080;      0.15301102;     75.35970160;      0.15424411;    -53.32183620;      0.26414595;    -38.13737560;      1.51842273;     29.54215900;      1.15355045;     72.62614960;      2.83588191
     68.00000000;     59.60415120;      0.15349814;     75.98104420;      0.15769138;    -53.68283500;      0.26933986;    -38.37992320;      1.56455908;     29.84279580;      1.18795337;     73.36523200;      2.92045916
     69.00000000;     60.02275600;      0.15416784;     76.59751120;      0.15768452;    -54.04587580;      0.27509904;    -38.64355000;      1.59788247;     30.12283420;      1.21208234;     74.05367540;      2.97977700
     70.00000000;     60.43682100;      0.15515702;     77.21095860;      0.15994875;    -54.39922080;      0.27882143;    -38.87142000;      1.62192832;     30.42885440;      1.23131924;     74.80599300;      3.02706704
     71.00000000;     60.84881540;      0.15980312;     77.82336080;      0.16563036;    -54.75564720;      0.28351028;    -39.13095340;      1.63771903;     30.70891340;      1.24319007;     75.49448880;      3.05625188
     72.00000000;     61.25972300;      0.16162713;     78.43354940;      0.16787407;    -55.10584960;      0.28493777;    -39.35565400;      1.65687861;     31.01486260;      1.25847259;     76.24663100;      3.09382420
     73.00000000;     61.67084140;      0.16385027;     79.04277560;      0.17338003;    -55.46154760;      0.28976070;    -39.61295160;      1.68958993;     31.29417660;      1.28253055;     76.93329420;      3.15296531
     74.00000000;     62.07937100;      0.16768281;     79.65178300;      0.17807595;    -55.81064440;      0.29095724;    -39.84454860;      1.70156059;     31.59371340;      1.29245166;     77.66967460;      3.17735613
     75.00000000;     62.48705380;      0.17175195;     80.25758500;      0.18378838;    -56.16106820;      0.29089511;    -40.08675280;      1.69618336;     31.88228920;      1.28796150;     78.37910680;      3.16631916
     76.00000000;     62.89108220;      0.17485299;     80.86027200;      0.18682665;    -56.50743860;      0.29857648;    -40.32330540;      1.74605271;     32.17287880;      1.32721384;     79.09348860;      3.26281547
     77.00000000;     63.29315980;      0.17672368;     81.45860020;      0.18898822;    -56.85443120;      0.30066516;    -40.57183160;      1.75670048;     32.45050340;      1.33671235;     79.77600020;      3.28616715
     78.00000000;     63.69423240;      0.17789430;     82.05859980;      0.19322329;    -57.19795860;      0.30342530;    -40.80640960;      1.79484032;     32.74052620;      1.36722611;     80.48899000;      3.36118048
     79.00000000;     64.09363340;      0.18098192;     82.65300920;      0.19522811;    -57.53996580;      0.30110479;    -41.03636320;      1.79154498;     33.02978420;      1.36707163;     81.20009760;      3.36079891
     80.00000000;     64.48979900;      0.18553444;     83.24747360;      0.19931618;    -57.88173440;      0.29913243;    -41.28539840;      1.78428104;     33.30394020;      1.36279715;     81.87408020;      3.35028971
     81.00000000;     64.88680600;      0.18864634;     83.83798680;      0.20207479;    -58.21953020;      0.29950422;    -41.49991340;      1.79875006;     33.60235780;      1.37657310;     82.60770720;      3.38415545
     82.00000000;     65.28051660;      0.19113136;     84.42822920;      0.20261032;    -58.56253660;      0.30495876;    -41.76818040;      1.83608820;     33.85790040;      1.40706541;     83.23592900;      3.45911747
     83.00000000;     65.67214940;      0.19210634;     85.01652300;      0.20155002;    -58.89676340;      0.30311654;    -41.99193540;      1.83359272;     34.14722200;      1.40668755;     83.94719540;      3.45818837
     84.00000000;     66.06239120;      0.19381818;     85.60143100;      0.20301044;    -59.22902260;      0.30517016;    -42.20864640;      1.85901530;     34.43944780;      1.42891031;     84.66560100;      3.51282111
     85.00000000;     66.45077100;      0.19573464;     86.18592480;      0.20647372;    -59.55984480;      0.30614589;    -42.42764520;      1.87217484;     34.72953060;      1.44027767;     85.37873640;      3.54076594
     86.00000000;     66.84046860;      0.19934817;     86.76896560;      0.21137753;    -59.89348080;      0.30817875;    -42.65468500;      1.86751525;     35.01207580;      1.43543939;     86.07334420;      3.52887118
     87.00000000;     67.22709740;      0.20093834;     87.35068640;      0.21332389;    -60.22733600;      0.31152886;    -42.90128700;      1.89365975;     35.27804940;      1.45788306;     86.72721020;      3.58404696
     88.00000000;     67.61360480;      0.20250385;     87.92805680;      0.21522274;    -60.55723800;      0.30971709;    -43.11920280;      1.88804388;     35.56333540;      1.45345369;     87.42855640;      3.57315861
     89.00000000;     67.99553200;      0.20291223;     88.50463300;      0.21724637;    -60.88476040;      0.30202036;    -43.35029860;      1.86876679;     35.83753160;      1.44103754;     88.10263780;      3.54263441
     90.00000000;     68.37728600;      0.20385636;     89.07821000;      0.21908807;    -61.20748920;      0.29947887;    -43.54905840;      1.85890126;     36.13501140;      1.43371611;     88.83395980;      3.52463350
     91.00000000;     68.75838320;      0.20430785;     89.65097440;      0.22021539;    -61.53147860;      0.29671660;    -43.75918280;      1.85398675;     36.42282800;      1.43305626;     89.54152460;      3.52301175
     92.00000000;     69.13867220;      0.20274966;     90.22196380;      0.21736277;    -61.85755780;      0.29764981;    -43.98593360;      1.86988499;     36.69603840;      1.44615785;     90.21318280;      3.55522268
     93.00000000;     69.51800340;      0.20252938;     90.79361900;      0.21753163;    -62.17590780;      0.29253441;    -44.17035240;      1.83731725;     37.00337660;      1.42172979;     90.96873880;      3.49516957
     94.00000000;     69.89648940;      0.20658239;     91.36357160;      0.22061907;    -62.49674840;      0.29181762;    -44.37424840;      1.84039514;     37.29390420;      1.42624274;     91.68296880;      3.50626372
     95.00000000;     70.27197220;      0.21130495;     91.93128800;      0.22527716;    -62.81730980;      0.29674279;    -44.59320800;      1.86024422;     37.57070240;      1.44077007;     92.36344560;      3.54197895
     96.00000000;     70.64450340;      0.21762352;     92.49768900;      0.22808687;    -63.13380340;      0.30307415;    -44.80376500;      1.87804139;     37.85312360;      1.45355453;     93.05774740;      3.57340931
     97.00000000;     71.01807360;      0.22071131;     93.06325080;      0.23070628;    -63.45058020;      0.30060897;    -45.00867740;      1.86844057;     38.13935880;      1.44798876;     93.76142580;      3.55972676
     98.00000000;     71.38919600;      0.21922239;     93.62601000;      0.23115648;    -63.76511000;      0.30150875;    -45.21206720;      1.89386211;     38.42457860;      1.46655203;     94.46260780;      3.60536200
     99.00000000;     71.76014480;      0.21998652;     94.18749860;      0.23069422;    -64.08245620;      0.29974554;    -45.43317400;      1.90839738;     38.69472940;      1.47989278;     95.12674280;      3.63815940
    100.00000000;     72.12951460;      0.22000846;     94.74804980;      0.23106870;    -64.39265980;      0.29991722;    -45.61801100;      1.92090630;     38.99292100;      1.49108420;     95.85981420;      3.66567091
    101.00000000;     72.50157420;      0.22174987;     95.31146540;      0.23254459;    -64.70767640;      0.29614086;    -45.81919060;      1.91295963;     39.28041460;      1.48604506;     96.56658700;      3.65328488
    102.00000000;     72.87174180;      0.22575092;     95.87178900;      0.23782267;    -65.02233140;      0.29679002;    -46.02700400;      1.91049130;     39.56019080;      1.48567612;     97.25438640;      3.65237762
    103.00000000;     73.23943240;      0.23120499;     96.42958980;      0.24176662;    -65.33295480;      0.29945977;    -46.22242460;      1.91381261;     39.84780220;      1.48949173;     97.96144500;      3.66175645
    104.00000000;     73.60416560;      0.23456374;     96.98311960;      0.24512870;    -65.64278580;      0.30078441;    -46.42731700;      1.92839688;     40.12450340;      1.50268602;     98.64168580;      3.69419234
    105.00000000;     73.96680380;      0.23642239;     97.53502680;      0.24675917;    -65.94801020;      0.30144852;    -46.61463540;      1.93549019;     40.41386440;      1.50829045;     99.35304960;      3.70797127
    106.00000000;     74.32839020;      0.23966730;     98.08630080;      0.25029903;    -66.25456780;      0.29637629;    -46.81646980;      1.91187519;     40.69120300;      1.49167172;    100.03485640;      3.66711490
    107.00000000;     74.68977960;      0.24460376;     98.63674700;      0.25348533;    -66.56621000;      0.29951215;    -47.05101280;      1.91471673;     40.94192520;      1.49374375;    100.65122920;      3.67220948
    108.00000000;     75.05090860;      0.24821172;     99.18532980;      0.25892758;    -66.86902080;      0.29813903;    -47.22926900;      1.89906517;     41.23584120;      1.48203556;    101.37379000;      3.64342541
    109.00000000;     75.41177880;      0.25336830;     99.73335200;      0.26422970;    -67.17246800;      0.29470458;    -47.41264920;      1.89501048;     41.52524580;      1.48333710;    102.08525880;      3.64662602
    110.00000000;     75.77109340;      0.25812543;    100.28248220;      0.26761218;    -67.47605760;      0.29434173;    -47.60791620;      1.92446458;     41.80609500;      1.51105262;    102.77569660;      3.71476233
    111.00000000;     76.12929100;      0.26029396;    100.82944960;      0.27003983;    -67.77800100;      0.28973721;    -47.79766140;      1.92104077;     42.08961080;      1.51301913;    103.47268860;      3.71959892
    112.00000000;     76.48525840;      0.26118470;    101.37528720;      0.27265686;    -68.07886920;      0.29095438;    -47.99360840;      1.95275528;     42.36730660;      1.53974958;    104.15537460;      3.78531197
    113.00000000;     76.84336080;      0.26137823;    101.92105800;      0.27330930;    -68.37804720;      0.28580567;    -48.16519740;      1.94804989;     42.66428080;      1.54107159;    104.88545480;      3.78856196
    114.00000000;     77.19846580;      0.26282270;    102.46424620;      0.27281496;    -68.67753900;      0.28063304;    -48.35522900;      1.92337933;     42.94456760;      1.52361679;    105.57451140;      3.74565076
    115.00000000;     77.55027260;      0.26362532;    103.00467880;      0.27235428;    -68.97539700;      0.27678610;    -48.55308020;      1.92270841;     43.21646360;      1.52495020;    106.24293800;      3.74892788
    116.00000000;     77.90155640;      0.26443603;    103.54358440;      0.27137275;    -69.27274560;      0.27126077;    -48.74949420;      1.90734974;     43.48828940;      1.51473616;    106.91119040;      3.72381737
    117.00000000;     78.25574960;      0.26779898;    104.08315180;      0.27299353;    -69.57396800;      0.27159155;    -48.95269060;      1.91128249;     43.75525680;      1.52276351;    107.56750000;      3.74355268
    118.00000000;     78.60706920;      0.27182929;    104.62255500;      0.27509309;    -69.87353680;      0.27453296;    -49.16346980;      1.91660140;     44.01607540;      1.52767567;    108.20869340;      3.75562973
    119.00000000;     78.95444780;      0.27274145;    105.15877280;      0.27720248;    -70.16820700;      0.27458932;    -49.36498180;      1.90535843;     44.28171960;      1.51926934;    108.86175100;      3.73496294
    120.00000000;     79.30163740;      0.27439504;    105.69351500;      0.28073230;    -70.46365640;      0.27709181;    -49.57116560;      1.91720770;     44.54248540;      1.52922422;    109.50281580;      3.75943522
    121.00000000;     79.64741680;      0.27433551;    106.22721080;      0.28358989;    -70.75738440;      0.27839776;    -49.77432740;      1.95116768;     44.80481900;      1.55875991;    110.14773480;      3.83204758
    122.00000000;     79.99374760;      0.27570916;    106.75880260;      0.28720644;    -71.04952040;      0.27548827;    -49.96177700;      1.95049502;     45.07795440;      1.56303196;    110.81920740;      3.84254915
    123.00000000;     80.34047840;      0.27817308;    107.29117920;      0.28800232;    -71.34338040;      0.27482497;    -50.15841980;      1.96709982;     45.34441600;      1.57951604;    111.47427320;      3.88307369
    124.00000000;     80.68705840;      0.28128076;    107.82350760;      0.29209692;    -71.63909620;      0.27250393;    -50.36775020;      1.93939434;     45.60076840;      1.56039907;    112.10448780;      3.83607589
    125.00000000;     81.03381100;      0.28326332;    108.35868280;      0.29459113;    -71.93248600;      0.27492032;    -50.56406680;      1.96553851;     45.86970980;      1.58274856;    112.76565060;      3.89101992
    126.00000000;     81.37876440;      0.28545383;    108.89038620;      0.29690490;    -72.22426020;      0.27389614;    -50.75807320;      1.95381549;     46.13772900;      1.57454347;    113.42454660;      3.87084821
    127.00000000;     81.72459060;      0.28522506;    109.42196240;      0.29760220;    -72.52047460;      0.27836665;    -50.97461080;      1.96185921;     46.38776620;      1.58046141;    114.03923380;      3.88539712
    128.00000000;     82.06769360;      0.28671242;    109.94974420;      0.30086029;    -72.80847440;      0.27857857;    -51.15247560;      1.97906791;     46.66548160;      1.59676309;    114.72196920;      3.92547262
    129.00000000;     82.41007320;      0.29105664;    110.47733140;      0.30336055;    -73.09594300;      0.28110038;    -51.33137120;      2.00173543;     46.94222660;      1.61713534;    115.40231660;      3.97555663
    130.00000000;     82.74939400;      0.29381060;    111.00498380;      0.30472717;    -73.38506480;      0.27870253;    -51.54025660;      2.00352230;     47.19522360;      1.61888878;    116.02428020;      3.97986678
    131.00000000;     83.09262860;      0.29336748;    111.53235680;      0.30477376;    -73.67362460;      0.27829253;    -51.72043460;      2.01453204;     47.47077900;      1.62980764;    116.70170480;      4.00670955
    132.00000000;     83.43287560;      0.29591547;    112.05988200;      0.30515463;    -73.96222720;      0.27571621;    -51.92001160;      2.02178671;     47.73106180;      1.63924525;    117.34158060;      4.02991140
    133.00000000;     83.77372500;      0.29668535;    112.58362900;      0.30450612;    -74.24871240;      0.27854627;    -52.09853660;      2.04533235;     48.00505160;      1.65699251;    118.01515600;      4.07354136
    134.00000000;     84.11246880;      0.29871155;    113.10597700;      0.30478362;    -74.53641460;      0.28452432;    -52.29676640;      2.08889363;     48.26229540;      1.68945281;    118.64756000;      4.15334131
    135.00000000;     84.44903620;      0.30187151;    113.62749600;      0.30664692;    -74.82337180;      0.28757959;    -52.50325260;      2.10803874;     48.51232620;      1.70496861;    119.26223380;      4.19148436
    136.00000000;     84.78408220;      0.30259009;    114.14555100;      0.30774724;    -75.10510980;      0.28699405;    -52.68279260;      2.12101942;     48.78099400;      1.71734549;    119.92272500;      4.22191278
    137.00000000;     85.12115480;      0.30456337;    114.66722140;      0.31017780;    -75.38747660;      0.29207394;    -52.85707860;      2.18620241;     49.05670320;      1.76904818;    120.60052440;      4.34901906
    138.00000000;     85.45883140;      0.30671800;    115.19006300;      0.31169825;    -75.66927740;      0.29415273;    -53.02509480;      2.17837856;     49.33831420;      1.76244753;    121.29283660;      4.33279058
    139.00000000;     85.79620640;      0.31164546;    115.71086900;      0.31569589;    -75.95559540;      0.30036040;    -53.22168360;      2.22089665;     49.59563560;      1.79849011;    121.92543220;      4.42139632
    140.00000000;     86.13401460;      0.31743367;    116.23159540;      0.32006669;    -76.24315480;      0.30065937;    -53.42332460;      2.22950732;     49.84888260;      1.80912879;    122.54801320;      4.44755294
    141.00000000;     86.47055620;      0.32318555;    116.75044280;      0.32305898;    -76.52640100;      0.29970252;    -53.60373460;      2.24026796;     50.11748860;      1.82071429;    123.20835180;      4.47603386
    142.00000000;     86.80291020;      0.32738712;    117.26851420;      0.32768174;    -76.80448220;      0.30281009;    -53.77716520;      2.27431495;     50.39101760;      1.85055478;    123.88079440;      4.54939237
    143.00000000;     87.13473780;      0.32876133;    117.78175300;      0.32886629;    -77.08146760;      0.30717687;    -53.94214340;      2.31599391;     50.66741940;      1.88451037;    124.56029980;      4.63286836
    144.00000000;     87.46504960;      0.32914659;    118.29619740;      0.33132908;    -77.35609160;      0.30956576;    -54.10296800;      2.33583933;     50.94807720;      1.90066517;    125.25026440;      4.67258387
    145.00000000;     87.79526340;      0.33161923;    118.80930300;      0.33249483;    -77.63353440;      0.31505657;    -54.28097260;      2.35221478;     51.21403780;      1.91171801;    125.90409740;      4.69975274
    146.00000000;     88.12340800;      0.33495424;    119.32279460;      0.33453300;    -77.90845340;      0.32196161;    -54.45647700;      2.38848497;     51.48228880;      1.94085984;    126.56356120;      4.77139700
    147.00000000;     88.45408120;      0.34067377;    119.83571040;      0.33749592;    -78.18855280;      0.32195965;    -54.64823900;      2.41565070;     51.73717660;      1.96940585;    127.19017640;      4.84157414
    148.00000000;     88.78283020;      0.34844121;    120.34722380;      0.34090378;    -78.46422380;      0.32599514;    -54.82270220;      2.44802486;     52.00468220;      1.99633361;    127.84780960;      4.90777418
    149.00000000;     89.11084360;      0.35581080;    120.85819400;      0.34565480;    -78.73720980;      0.33170264;    -54.98424360;      2.50853055;     52.28201300;      2.05049951;    128.52959700;      5.04093480
    150.00000000;     89.43711340;      0.35971424;    121.36690100;      0.34809363;    -79.00903880;      0.33574329;    -55.14724160;      2.51320671;     52.55639080;      2.05602892;    129.20412500;      5.05452819
    151.00000000;     89.76135520;      0.36251358;    121.87474940;      0.35058576;    -79.27805540;      0.33587981;    -55.30440260;      2.52944630;     52.83471940;      2.07354836;    129.88836640;      5.09759763
    152.00000000;     90.08584540;      0.36579887;    122.38089580;      0.35301040;    -79.55068120;      0.34116929;    -55.48120180;      2.58592866;     53.09611200;      2.12224757;    130.53097060;      5.21731941
    153.00000000;     90.41140360;      0.36852238;    122.88844840;      0.35703973;    -79.82309620;      0.34006334;    -55.65129480;      2.60443513;     53.36394420;      2.14000294;    131.18940500;      5.26096991
    154.00000000;     90.73750720;      0.37056732;    123.39658740;      0.35709515;    -80.09808520;      0.34136838;    -55.83484500;      2.61290624;     53.62155780;      2.14738230;    131.82272160;      5.27911181
    155.00000000;     91.06322660;      0.37319949;    123.90487580;      0.35954350;    -80.37293820;      0.34359502;    -56.02012740;      2.63531606;     53.87791840;      2.16660215;    132.45295560;      5.32636216
    156.00000000;     91.38840380;      0.37363711;    124.41144740;      0.36133542;    -80.64364300;      0.34675029;    -56.18078780;      2.63880859;     54.15245600;      2.17013941;    133.12787580;      5.33505808
    157.00000000;     91.71238400;      0.37731221;    124.91815660;      0.36403758;    -80.91396300;      0.34815305;    -56.34675040;      2.67348226;     54.42289620;      2.20034096;    133.79272320;      5.40930347
    158.00000000;     92.03566900;      0.38059533;    125.42266620;      0.36690806;    -81.18478220;      0.34709762;    -56.51808960;      2.68776948;     54.68732100;      2.21577036;    134.44278460;      5.44723692
    159.00000000;     92.36026540;      0.38622696;    125.92766820;      0.36845194;    -81.45445340;      0.34802071;    -56.67431020;      2.70048287;     54.96413720;      2.22931015;    135.12330760;      5.48052087
    160.00000000;     92.68105300;      0.39174242;    126.43116600;      0.36940502;    -81.72220060;      0.35090244;    -56.84099440;      2.72745604;     55.23145620;      2.25245530;    135.78048000;      5.53741946
    161.00000000;     93.00272900;      0.39431257;    126.93585940;      0.37071667;    -81.99092920;      0.34524223;    -57.00946660;      2.72403821;     55.49830400;      2.25631800;    136.43649660;      5.54691586
    162.00000000;     93.32261340;      0.39523960;    127.43639300;      0.37240113;    -82.25738440;      0.34663650;    -57.17071380;      2.74209662;     55.76758320;      2.27263202;    137.09849120;      5.58702186
    163.00000000;     93.64091640;      0.39757658;    127.93656980;      0.37368600;    -82.52254240;      0.35124319;    -57.33341240;      2.77390775;     56.03542840;      2.29795207;    137.75695960;      5.64926811
    164.00000000;     93.96120500;      0.40029902;    128.43813940;      0.37593316;    -82.79246780;      0.35234797;    -57.51516700;      2.79523394;     56.28925420;      2.31573261;    138.38096380;      5.69298008
    165.00000000;     94.28331380;      0.40274638;    128.93999320;      0.37872230;    -83.05851760;      0.35390734;    -57.66103520;      2.81801678;     56.57178760;      2.33560402;    139.07554160;      5.74183066
    166.00000000;     94.60178700;      0.40536725;    129.44084780;      0.38017653;    -83.32659120;      0.35451902;    -57.84184620;      2.82532405;     56.82579540;      2.34451495;    139.69999240;      5.76373766
    167.00000000;     94.91986220;      0.40815376;    129.94083980;      0.38208422;    -83.59018680;      0.35871451;    -57.99588180;      2.85323711;     57.10036840;      2.36806134;    140.37500160;      5.82162275
    168.00000000;     95.23879380;      0.41289534;    130.44134580;      0.38626353;    -83.85447100;      0.36234326;    -58.14936820;      2.87088448;     57.37578540;      2.38392085;    141.05208540;      5.86061271
    169.00000000;     95.55724640;      0.41835734;    130.94119480;      0.39081183;    -84.11857980;      0.36159453;    -58.30412420;      2.87110510;     57.64967400;      2.38579875;    141.72541100;      5.86522804
    170.00000000;     95.87253600;      0.42257578;    131.43710600;      0.39423516;    -84.38108420;      0.35946115;    -58.46484200;      2.90464166;     57.91570580;      2.41666022;    142.37942140;      5.94109767
    171.00000000;     96.18861100;      0.42608306;    131.93518880;      0.39662739;    -84.64001580;      0.35987754;    -58.60005040;      2.93416978;     58.20370460;      2.44352100;    143.08743780;      6.00713281
    172.00000000;     96.50591420;      0.42744066;    132.43186540;      0.39819141;    -84.90177560;      0.35742462;    -58.74401800;      2.95524853;     58.48363800;      2.46533114;    143.77562420;      6.06075006
    173.00000000;     96.82327660;      0.42951521;    132.92898300;      0.40192526;    -85.16734260;      0.35754627;    -58.91222600;      2.96600826;     58.74468320;      2.47618205;    144.41737460;      6.08742371
    174.00000000;     97.14129840;      0.43202939;    133.42707740;      0.40389448;    -85.43254520;      0.35622660;    -59.07490980;      2.96851331;     59.01088640;      2.48106744;    145.07180680;      6.09943405
    175.00000000;     97.45741140;      0.43576050;    133.92323520;      0.40886597;    -85.69696720;      0.35510971;    -59.24282400;      2.99587027;     59.27140400;      2.50953192;    145.71226000;      6.16941055
    176.00000000;     97.77141620;      0.44105784;    134.41678420;      0.41198184;    -85.95625920;      0.35395308;    -59.38893860;      3.01296087;     59.54715040;      2.52666147;    146.39015300;      6.21152123
    177.00000000;     98.08499500;      0.44542175;    134.91100020;      0.41452924;    -86.21975780;      0.34943022;    -59.56513420;      3.00944633;     59.79955160;      2.52851361;    147.01065540;      6.21607272
    178.00000000;     98.40129940;      0.45119772;    135.40598500;      0.41804531;    -86.48266220;      0.34429452;    -59.72102160;      2.98676874;     60.06868160;      2.51442677;    147.67228260;      6.18144063
    179.00000000;     98.71485020;      0.45451360;    135.89896620;      0.42277848;    -86.74192420;      0.34809746;    -59.86925980;      3.02913839;     60.34229120;      2.55187912;    148.34492320;      6.27351358
    180.00000000;     99.02797120;      0.45734580;    136.39103740;      0.42608853;    -87.00205580;      0.34639173;    -60.02483900;      3.04166136;     60.60935360;      2.56481088;    149.00146700;      6.30530346
    181.00000000;     99.34099360;      0.45895312;    136.88308200;      0.42886009;    -87.25992040;      0.34873339;    -60.16662260;      3.04798967;     60.88734280;      2.56939857;    149.68487520;      6.31658420
    182.00000000;     99.65479220;      0.45748419;    137.37670840;      0.42883835;    -87.52069660;      0.34846817;    -60.32355280;      3.07736943;     61.15456900;      2.59553206;    150.34182000;      6.38082980
    183.00000000;     99.96474740;      0.45936175;    137.86641020;      0.42940346;    -87.77788460;      0.34987824;    -60.47816920;      3.10974684;     61.42051440;      2.62374570;    150.99561820;      6.45019033
    184.00000000;    100.27857300;      0.46154855;    138.35741060;      0.43082193;    -88.03524660;      0.35309509;    -60.61061760;      3.15335470;     61.70508360;      2.66007661;    151.69520300;      6.53950591
    185.00000000;    100.59033360;      0.46310695;    138.84820160;      0.43244347;    -88.29326580;      0.35446457;    -60.76014320;      3.20267124;     61.97593520;      2.70167800;    152.36106160;      6.64177758
    186.00000000;    100.90172280;      0.46513213;    139.34079700;      0.43418647;    -88.55045960;      0.35820779;    -60.90858960;      3.22709758;     62.24907520;      2.72077972;    153.03254580;      6.68873709
    187.00000000;    101.21142940;      0.46535871;    139.82921780;      0.43598773;    -88.80815640;      0.36457638;    -61.06674180;      3.25029331;     62.51119840;      2.73752303;    153.67694720;      6.72989882
    188.00000000;    101.52080900;      0.46848030;    140.31686300;      0.43820106;    -89.06924400;      0.36364075;    -61.24772180;      3.26725862;     62.75458680;      2.75484411;    154.27529320;      6.77248331
    189.00000000;    101.82975840;      0.47393865;    140.80388360;      0.44237083;    -89.32803940;      0.36415819;    -61.41625260;      3.28495337;     63.00736060;      2.77131061;    154.89671020;      6.81296192
    190.00000000;    102.13952540;      0.47646995;    141.29217820;      0.44607132;    -89.58337840;      0.36766824;    -61.55891940;      3.32876636;     63.28167240;      2.80863074;    155.57107800;      6.90470881
    191.00000000;    102.44938200;      0.48263183;    141.77916060;      0.45251954;    -89.84545660;      0.36730166;    -61.74250300;      3.34216077;     63.52247040;      2.82296837;    156.16305360;      6.93995582
